ID,Value
KDFW_230711_1300_15,7
KDFW_230711_1300_30,12
KDFW_230711_1300_45,18
KDFW_230711_1300_60,16
KDFW_230711_1300_75,22
KDFW_230711_1300_90,18
KDFW_230711_1300_105,15
KDFW_230711_1300_120,16
KDFW_230711_1300_135,9
KDFW_230711_1300_150,15
KDFW_230711_1300_165,9
KDFW_230711_1300_180,8
KDFW_230711_1700_15,10
KDFW_230711_1700_30,10
KDFW_230711_1700_45,12
KDFW_230711_1700_60,14
KDFW_230711_1700_75,11
KDFW_230711_1700_90,17
KDFW_230711_1700_105,14
KDFW_230711_1700_120,19
KDFW_230711_1700_135,14
KDFW_230711_1700_150,15
KDFW_230711_1700_165,16
KDFW_230711_1700_180,17
KDFW_230711_2100_15,17
KDFW_230711_2100_30,18
KDFW_230711_2100_45,12
KDFW_230711_2100_60,16
KDFW_230711_2100_75,15
KDFW_230711_2100_90,18
KDFW_230711_2100_105,25
KDFW_230711_2100_120,23
KDFW_230711_2100_135,14
KDFW_230711_2100_150,17
KDFW_230711_2100_165,16
KDFW_230711_2100_180,10
KDFW_230712_0100_15,10
KDFW_230712_0100_30,8
KDFW_230712_0100_45,8
KDFW_230712_0100_60,15
KDFW_230712_0100_75,30
KDFW_230712_0100_90,20
KDFW_230712_0100_105,12
KDFW_230712_0100_120,5
KDFW_230712_0100_135,7
KDFW_230712_0100_150,4
KDFW_230712_0100_165,3
KDFW_230712_0100_180,10
KDFW_230712_0500_15,5
KDFW_230712_0500_30,0
KDFW_230712_0500_45,1
KDFW_230712_0500_60,2
KDFW_230712_0500_75,3
KDFW_230712_0500_90,1
KDFW_230712_0500_105,3
KDFW_230712_0500_120,0
KDFW_230712_0500_135,1
KDFW_230712_0500_150,0
KDFW_230712_0500_165,0
KDFW_230712_0500_180,0
KDFW_230712_0900_15,0
KDFW_230712_0900_30,3
KDFW_230712_0900_45,2
KDFW_230712_0900_60,4
KDFW_230712_0900_75,4
KDFW_230712_0900_90,3
KDFW_230712_0900_105,9
KDFW_230712_0900_120,6
KDFW_230712_0900_135,10
KDFW_230712_0900_150,3
KDFW_230712_0900_165,3
KDFW_230712_0900_180,17
KDFW_230712_1300_15,6
KDFW_230712_1300_30,12
KDFW_230712_1300_45,20
KDFW_230712_1300_60,28
KDFW_230712_1300_75,29
KDFW_230712_1300_90,14
KDFW_230712_1300_105,7
KDFW_230712_1300_120,11
KDFW_230712_1300_135,7
KDFW_230712_1300_150,16
KDFW_230712_1300_165,10
KDFW_230712_1300_180,17
KDFW_230712_1700_15,9
KDFW_230712_1700_30,10
KDFW_230712_1700_45,11
KDFW_230712_1700_60,10
KDFW_230712_1700_75,14
KDFW_230712_1700_90,18
KDFW_230712_1700_105,22
KDFW_230712_1700_120,12
KDFW_230712_1700_135,6
KDFW_230712_1700_150,13
KDFW_230712_1700_165,12
KDFW_230712_1700_180,11
KDFW_230712_2100_15,16
KDFW_230712_2100_30,12
KDFW_230712_2100_45,17
KDFW_230712_2100_60,12
KDFW_230712_2100_75,15
KDFW_230712_2100_90,24
KDFW_230712_2100_105,32
KDFW_230712_2100_120,24
KDFW_230712_2100_135,12
KDFW_230712_2100_150,12
KDFW_230712_2100_165,13
KDFW_230712_2100_180,9
KDFW_230713_0100_15,6
KDFW_230713_0100_30,10
KDFW_230713_0100_45,9
KDFW_230713_0100_60,13
KDFW_230713_0100_75,21
KDFW_230713_0100_90,25
KDFW_230713_0100_105,11
KDFW_230713_0100_120,6
KDFW_230713_0100_135,5
KDFW_230713_0100_150,4
KDFW_230713_0100_165,2
KDFW_230713_0100_180,6
KDFW_230713_0500_15,6
KDFW_230713_0500_30,3
KDFW_230713_0500_45,4
KDFW_230713_0500_60,1
KDFW_230713_0500_75,0
KDFW_230713_0500_90,1
KDFW_230713_0500_105,4
KDFW_230713_0500_120,0
KDFW_230713_0500_135,0
KDFW_230713_0500_150,0
KDFW_230713_0500_165,0
KDFW_230713_0500_180,0
KDFW_230713_0900_15,0
KDFW_230713_0900_30,2
KDFW_230713_0900_45,7
KDFW_230713_0900_60,5
KDFW_230713_0900_75,1
KDFW_230713_0900_90,3
KDFW_230713_0900_105,5
KDFW_230713_0900_120,7
KDFW_230713_0900_135,8
KDFW_230713_0900_150,2
KDFW_230713_0900_165,4
KDFW_230713_0900_180,15
KDFW_230713_1300_15,5
KDFW_230713_1300_30,10
KDFW_230713_1300_45,15
KDFW_230713_1300_60,24
KDFW_230713_1300_75,25
KDFW_230713_1300_90,19
KDFW_230713_1300_105,16
KDFW_230713_1300_120,8
KDFW_230713_1300_135,13
KDFW_230713_1300_150,13
KDFW_230713_1300_165,17
KDFW_230713_1300_180,24
KDFW_230713_1700_15,15
KDFW_230713_1700_30,8
KDFW_230713_1700_45,12
KDFW_230713_1700_60,18
KDFW_230713_1700_75,14
KDFW_230713_1700_90,19
KDFW_230713_1700_105,20
KDFW_230713_1700_120,12
KDFW_230713_1700_135,8
KDFW_230713_1700_150,9
KDFW_230713_1700_165,12
KDFW_230713_1700_180,12
KDFW_230713_2100_15,12
KDFW_230713_2100_30,14
KDFW_230713_2100_45,15
KDFW_230713_2100_60,10
KDFW_230713_2100_75,16
KDFW_230713_2100_90,21
KDFW_230713_2100_105,33
KDFW_230713_2100_120,25
KDFW_230713_2100_135,16
KDFW_230713_2100_150,11
KDFW_230713_2100_165,11
KDFW_230713_2100_180,14
KDFW_230714_0100_15,7
KDFW_230714_0100_30,5
KDFW_230714_0100_45,12
KDFW_230714_0100_60,16
KDFW_230714_0100_75,25
KDFW_230714_0100_90,23
KDFW_230714_0100_105,13
KDFW_230714_0100_120,6
KDFW_230714_0100_135,9
KDFW_230714_0100_150,8
KDFW_230714_0100_165,7
KDFW_230714_0100_180,8
KDFW_230714_0500_15,5
KDFW_230714_0500_30,3
KDFW_230714_0500_45,3
KDFW_230714_0500_60,1
KDFW_230714_0500_75,1
KDFW_230714_0500_90,1
KDFW_230714_0500_105,1
KDFW_230714_0500_120,0
KDFW_230714_0500_135,0
KDFW_230714_0500_150,0
KDFW_230714_0500_165,0
KDFW_230714_0500_180,0
KDFW_230714_0900_15,0
KDFW_230714_0900_30,3
KDFW_230714_0900_45,2
KDFW_230714_0900_60,3
KDFW_230714_0900_75,4
KDFW_230714_0900_90,5
KDFW_230714_0900_105,4
KDFW_230714_0900_120,9
KDFW_230714_0900_135,8
KDFW_230714_0900_150,3
KDFW_230714_0900_165,6
KDFW_230714_0900_180,13
KDFW_230714_1300_15,3
KDFW_230714_1300_30,14
KDFW_230714_1300_45,13
KDFW_230714_1300_60,21
KDFW_230714_1300_75,25
KDFW_230714_1300_90,18
KDFW_230714_1300_105,17
KDFW_230714_1300_120,13
KDFW_230714_1300_135,10
KDFW_230714_1300_150,16
KDFW_230714_1300_165,8
KDFW_230714_1300_180,11
KDFW_230714_1700_15,14
KDFW_230714_1700_30,11
KDFW_230714_1700_45,10
KDFW_230714_1700_60,16
KDFW_230714_1700_75,12
KDFW_230714_1700_90,17
KDFW_230714_1700_105,22
KDFW_230714_1700_120,15
KDFW_230714_1700_135,14
KDFW_230714_1700_150,14
KDFW_230714_1700_165,8
KDFW_230714_1700_180,7
KDFW_230714_2100_15,13
KDFW_230714_2100_30,13
KDFW_230714_2100_45,10
KDFW_230714_2100_60,16
KDFW_230714_2100_75,19
KDFW_230714_2100_90,22
KDFW_230714_2100_105,23
KDFW_230714_2100_120,21
KDFW_230714_2100_135,24
KDFW_230714_2100_150,12
KDFW_230714_2100_165,13
KDFW_230714_2100_180,14
KDFW_230715_0100_15,14
KDFW_230715_0100_30,14
KDFW_230715_0100_45,6
KDFW_230715_0100_60,13
KDFW_230715_0100_75,19
KDFW_230715_0100_90,25
KDFW_230715_0100_105,17
KDFW_230715_0100_120,10
KDFW_230715_0100_135,6
KDFW_230715_0100_150,13
KDFW_230715_0100_165,7
KDFW_230715_0100_180,5
KDFW_230715_0500_15,3
KDFW_230715_0500_30,3
KDFW_230715_0500_45,3
KDFW_230715_0500_60,2
KDFW_230715_0500_75,4
KDFW_230715_0500_90,1
KDFW_230715_0500_105,3
KDFW_230715_0500_120,2
KDFW_230715_0500_135,0
KDFW_230715_0500_150,0
KDFW_230715_0500_165,0
KDFW_230715_0500_180,0
KDFW_230715_0900_15,1
KDFW_230715_0900_30,1
KDFW_230715_0900_45,4
KDFW_230715_0900_60,0
KDFW_230715_0900_75,3
KDFW_230715_0900_90,5
KDFW_230715_0900_105,6
KDFW_230715_0900_120,12
KDFW_230715_0900_135,6
KDFW_230715_0900_150,3
KDFW_230715_0900_165,1
KDFW_230715_0900_180,10
KDFW_230715_1300_15,7
KDFW_230715_1300_30,10
KDFW_230715_1300_45,16
KDFW_230715_1300_60,28
KDFW_230715_1300_75,25
KDFW_230715_1300_90,26
KDFW_230715_1300_105,11
KDFW_230715_1300_120,5
KDFW_230715_1300_135,6
KDFW_230715_1300_150,10
KDFW_230715_1300_165,11
KDFW_230715_1300_180,14
KDFW_230715_1700_15,6
KDFW_230715_1700_30,15
KDFW_230715_1700_45,12
KDFW_230715_1700_60,5
KDFW_230715_1700_75,12
KDFW_230715_1700_90,22
KDFW_230715_1700_105,17
KDFW_230715_1700_120,12
KDFW_230715_1700_135,13
KDFW_230715_1700_150,13
KDFW_230715_1700_165,11
KDFW_230715_1700_180,8
KDFW_230715_2100_15,12
KDFW_230715_2100_30,15
KDFW_230715_2100_45,10
KDFW_230715_2100_60,9
KDFW_230715_2100_75,20
KDFW_230715_2100_90,17
KDFW_230715_2100_105,17
KDFW_230715_2100_120,21
KDFW_230715_2100_135,18
KDFW_230715_2100_150,13
KDFW_230715_2100_165,14
KDFW_230715_2100_180,17
KDFW_230716_0100_15,8
KDFW_230716_0100_30,13
KDFW_230716_0100_45,6
KDFW_230716_0100_60,8
KDFW_230716_0100_75,18
KDFW_230716_0100_90,23
KDFW_230716_0100_105,12
KDFW_230716_0100_120,11
KDFW_230716_0100_135,11
KDFW_230716_0100_150,13
KDFW_230716_0100_165,3
KDFW_230716_0100_180,3
KDFW_230716_0500_15,3
KDFW_230716_0500_30,1
KDFW_230716_0500_45,6
KDFW_230716_0500_60,2
KDFW_230716_0500_75,5
KDFW_230716_0500_90,3
KDFW_230716_0500_105,1
KDFW_230716_0500_120,1
KDFW_230716_0500_135,0
KDFW_230716_0500_150,0
KDFW_230716_0500_165,0
KDFW_230716_0500_180,0
KDFW_230716_0900_15,0
KDFW_230716_0900_30,1
KDFW_230716_0900_45,2
KDFW_230716_0900_60,1
KDFW_230716_0900_75,2
KDFW_230716_0900_90,5
KDFW_230716_0900_105,5
KDFW_230716_0900_120,7
KDFW_230716_0900_135,5
KDFW_230716_0900_150,1
KDFW_230716_0900_165,3
KDFW_230716_0900_180,13
KDFW_230716_1300_15,6
KDFW_230716_1300_30,8
KDFW_230716_1300_45,12
KDFW_230716_1300_60,21
KDFW_230716_1300_75,20
KDFW_230716_1300_90,16
KDFW_230716_1300_105,4
KDFW_230716_1300_120,8
KDFW_230716_1300_135,7
KDFW_230716_1300_150,6
KDFW_230716_1300_165,9
KDFW_230716_1300_180,16
KDFW_230716_1700_15,10
KDFW_230716_1700_30,11
KDFW_230716_1700_45,6
KDFW_230716_1700_60,8
KDFW_230716_1700_75,11
KDFW_230716_1700_90,12
KDFW_230716_1700_105,13
KDFW_230716_1700_120,13
KDFW_230716_1700_135,13
KDFW_230716_1700_150,13
KDFW_230716_1700_165,8
KDFW_230716_1700_180,2
KDFW_230716_2100_15,17
KDFW_230716_2100_30,14
KDFW_230716_2100_45,12
KDFW_230716_2100_60,13
KDFW_230716_2100_75,10
KDFW_230716_2100_90,17
KDFW_230716_2100_105,24
KDFW_230716_2100_120,19
KDFW_230716_2100_135,12
KDFW_230716_2100_150,24
KDFW_230716_2100_165,12
KDFW_230716_2100_180,20
KDFW_230717_0100_15,17
KDFW_230717_0100_30,15
KDFW_230717_0100_45,14
KDFW_230717_0100_60,10
KDFW_230717_0100_75,12
KDFW_230717_0100_90,16
KDFW_230717_0100_105,15
KDFW_230717_0100_120,13
KDFW_230717_0100_135,17
KDFW_230717_0100_150,13
KDFW_230717_0100_165,14
KDFW_230717_0100_180,13
KDFW_230717_0500_15,5
KDFW_230717_0500_30,2
KDFW_230717_0500_45,3
KDFW_230717_0500_60,2
KDFW_230717_0500_75,2
KDFW_230717_0500_90,4
KDFW_230717_0500_105,0
KDFW_230717_0500_120,0
KDFW_230717_0500_135,0
KDFW_230717_0500_150,0
KDFW_230717_0500_165,0
KDFW_230717_0500_180,0
KDFW_230717_0900_15,0
KDFW_230717_0900_30,0
KDFW_230717_0900_45,3
KDFW_230717_0900_60,2
KDFW_230717_0900_75,0
KDFW_230717_0900_90,4
KDFW_230717_0900_105,6
KDFW_230717_0900_120,10
KDFW_230717_0900_135,6
KDFW_230717_0900_150,5
KDFW_230717_0900_165,5
KDFW_230717_0900_180,10
KDFW_230717_1300_15,6
KDFW_230717_1300_30,10
KDFW_230717_1300_45,21
KDFW_230717_1300_60,27
KDFW_230717_1300_75,30
KDFW_230717_1300_90,12
KDFW_230717_1300_105,7
KDFW_230717_1300_120,8
KDFW_230717_1300_135,6
KDFW_230717_1300_150,9
KDFW_230717_1300_165,14
KDFW_230717_1300_180,21
KDFW_230717_1700_15,10
KDFW_230717_1700_30,7
KDFW_230717_1700_45,12
KDFW_230717_1700_60,7
KDFW_230717_1700_75,18
KDFW_230717_1700_90,21
KDFW_230717_1700_105,19
KDFW_230717_1700_120,13
KDFW_230717_1700_135,6
KDFW_230717_1700_150,11
KDFW_230717_1700_165,14
KDFW_230717_1700_180,7
KDFW_230717_2100_15,16
KDFW_230717_2100_30,15
KDFW_230717_2100_45,19
KDFW_230717_2100_60,16
KDFW_230717_2100_75,14
KDFW_230717_2100_90,21
KDFW_230717_2100_105,22
KDFW_230717_2100_120,21
KDFW_230717_2100_135,15
KDFW_230717_2100_150,11
KDFW_230717_2100_165,13
KDFW_230717_2100_180,13
KDFW_230811_0100_15,10
KDFW_230811_0100_30,9
KDFW_230811_0100_45,12
KDFW_230811_0100_60,13
KDFW_230811_0100_75,15
KDFW_230811_0100_90,22
KDFW_230811_0100_105,15
KDFW_230811_0100_120,13
KDFW_230811_0100_135,11
KDFW_230811_0100_150,10
KDFW_230811_0100_165,7
KDFW_230811_0100_180,4
KDFW_230811_0500_15,4
KDFW_230811_0500_30,6
KDFW_230811_0500_45,4
KDFW_230811_0500_60,3
KDFW_230811_0500_75,0
KDFW_230811_0500_90,1
KDFW_230811_0500_105,2
KDFW_230811_0500_120,0
KDFW_230811_0500_135,1
KDFW_230811_0500_150,0
KDFW_230811_0500_165,0
KDFW_230811_0500_180,0
KDFW_230811_0900_15,0
KDFW_230811_0900_30,3
KDFW_230811_0900_45,0
KDFW_230811_0900_60,2
KDFW_230811_0900_75,4
KDFW_230811_0900_90,5
KDFW_230811_0900_105,8
KDFW_230811_0900_120,14
KDFW_230811_0900_135,4
KDFW_230811_0900_150,4
KDFW_230811_0900_165,2
KDFW_230811_0900_180,14
KDFW_230811_1300_15,11
KDFW_230811_1300_30,15
KDFW_230811_1300_45,17
KDFW_230811_1300_60,26
KDFW_230811_1300_75,27
KDFW_230811_1300_90,14
KDFW_230811_1300_105,13
KDFW_230811_1300_120,9
KDFW_230811_1300_135,11
KDFW_230811_1300_150,13
KDFW_230811_1300_165,8
KDFW_230811_1300_180,15
KDFW_230811_1700_15,7
KDFW_230811_1700_30,11
KDFW_230811_1700_45,8
KDFW_230811_1700_60,12
KDFW_230811_1700_75,15
KDFW_230811_1700_90,24
KDFW_230811_1700_105,21
KDFW_230811_1700_120,10
KDFW_230811_1700_135,10
KDFW_230811_1700_150,9
KDFW_230811_1700_165,8
KDFW_230811_1700_180,12
KDFW_230811_2100_15,11
KDFW_230811_2100_30,13
KDFW_230811_2100_45,14
KDFW_230811_2100_60,11
KDFW_230811_2100_75,13
KDFW_230811_2100_90,25
KDFW_230811_2100_105,29
KDFW_230811_2100_120,22
KDFW_230811_2100_135,15
KDFW_230811_2100_150,15
KDFW_230811_2100_165,13
KDFW_230811_2100_180,9
KDFW_230812_0100_15,14
KDFW_230812_0100_30,11
KDFW_230812_0100_45,15
KDFW_230812_0100_60,19
KDFW_230812_0100_75,16
KDFW_230812_0100_90,21
KDFW_230812_0100_105,13
KDFW_230812_0100_120,7
KDFW_230812_0100_135,5
KDFW_230812_0100_150,11
KDFW_230812_0100_165,7
KDFW_230812_0100_180,4
KDFW_230812_0500_15,5
KDFW_230812_0500_30,2
KDFW_230812_0500_45,5
KDFW_230812_0500_60,1
KDFW_230812_0500_75,1
KDFW_230812_0500_90,2
KDFW_230812_0500_105,0
KDFW_230812_0500_120,0
KDFW_230812_0500_135,0
KDFW_230812_0500_150,0
KDFW_230812_0500_165,0
KDFW_230812_0500_180,0
KDFW_230812_0900_15,0
KDFW_230812_0900_30,0
KDFW_230812_0900_45,6
KDFW_230812_0900_60,3
KDFW_230812_0900_75,7
KDFW_230812_0900_90,3
KDFW_230812_0900_105,4
KDFW_230812_0900_120,12
KDFW_230812_0900_135,5
KDFW_230812_0900_150,1
KDFW_230812_0900_165,5
KDFW_230812_0900_180,7
KDFW_230812_1300_15,10
KDFW_230812_1300_30,9
KDFW_230812_1300_45,19
KDFW_230812_1300_60,18
KDFW_230812_1300_75,24
KDFW_230812_1300_90,24
KDFW_230812_1300_105,12
KDFW_230812_1300_120,11
KDFW_230812_1300_135,7
KDFW_230812_1300_150,11
KDFW_230812_1300_165,14
KDFW_230812_1300_180,18
KDFW_230812_1700_15,10
KDFW_230812_1700_30,11
KDFW_230812_1700_45,13
KDFW_230812_1700_60,11
KDFW_230812_1700_75,17
KDFW_230812_1700_90,21
KDFW_230812_1700_105,18
KDFW_230812_1700_120,11
KDFW_230812_1700_135,10
KDFW_230812_1700_150,10
KDFW_230812_1700_165,14
KDFW_230812_1700_180,12
KDFW_230812_2100_15,17
KDFW_230812_2100_30,16
KDFW_230812_2100_45,13
KDFW_230812_2100_60,20
KDFW_230812_2100_75,16
KDFW_230812_2100_90,18
KDFW_230812_2100_105,23
KDFW_230812_2100_120,21
KDFW_230812_2100_135,12
KDFW_230812_2100_150,16
KDFW_230812_2100_165,11
KDFW_230812_2100_180,10
KDFW_230813_0100_15,12
KDFW_230813_0100_30,9
KDFW_230813_0100_45,13
KDFW_230813_0100_60,11
KDFW_230813_0100_75,26
KDFW_230813_0100_90,17
KDFW_230813_0100_105,13
KDFW_230813_0100_120,7
KDFW_230813_0100_135,6
KDFW_230813_0100_150,5
KDFW_230813_0100_165,2
KDFW_230813_0100_180,3
KDFW_230813_0500_15,2
KDFW_230813_0500_30,4
KDFW_230813_0500_45,2
KDFW_230813_0500_60,1
KDFW_230813_0500_75,2
KDFW_230813_0500_90,0
KDFW_230813_0500_105,2
KDFW_230813_0500_120,2
KDFW_230813_0500_135,0
KDFW_230813_0500_150,0
KDFW_230813_0500_165,0
KDFW_230813_0500_180,0
KDFW_230813_0900_15,0
KDFW_230813_0900_30,1
KDFW_230813_0900_45,1
KDFW_230813_0900_60,5
KDFW_230813_0900_75,3
KDFW_230813_0900_90,4
KDFW_230813_0900_105,6
KDFW_230813_0900_120,12
KDFW_230813_0900_135,6
KDFW_230813_0900_150,2
KDFW_230813_0900_165,4
KDFW_230813_0900_180,12
KDFW_230813_1300_15,5
KDFW_230813_1300_30,10
KDFW_230813_1300_45,19
KDFW_230813_1300_60,27
KDFW_230813_1300_75,18
KDFW_230813_1300_90,19
KDFW_230813_1300_105,7
KDFW_230813_1300_120,13
KDFW_230813_1300_135,12
KDFW_230813_1300_150,14
KDFW_230813_1300_165,10
KDFW_230813_1300_180,21
KDFW_230813_1700_15,10
KDFW_230813_1700_30,6
KDFW_230813_1700_45,12
KDFW_230813_1700_60,9
KDFW_230813_1700_75,21
KDFW_230813_1700_90,21
KDFW_230813_1700_105,16
KDFW_230813_1700_120,6
KDFW_230813_1700_135,6
KDFW_230813_1700_150,9
KDFW_230813_1700_165,10
KDFW_230813_1700_180,8
KDFW_230813_2100_15,17
KDFW_230813_2100_30,11
KDFW_230813_2100_45,14
KDFW_230813_2100_60,16
KDFW_230813_2100_75,17
KDFW_230813_2100_90,28
KDFW_230813_2100_105,32
KDFW_230813_2100_120,27
KDFW_230813_2100_135,8
KDFW_230813_2100_150,14
KDFW_230813_2100_165,15
KDFW_230813_2100_180,10
KDFW_230814_0100_15,10
KDFW_230814_0100_30,8
KDFW_230814_0100_45,9
KDFW_230814_0100_60,9
KDFW_230814_0100_75,22
KDFW_230814_0100_90,23
KDFW_230814_0100_105,13
KDFW_230814_0100_120,7
KDFW_230814_0100_135,8
KDFW_230814_0100_150,13
KDFW_230814_0100_165,5
KDFW_230814_0100_180,4
KDFW_230814_0500_15,5
KDFW_230814_0500_30,3
KDFW_230814_0500_45,1
KDFW_230814_0500_60,2
KDFW_230814_0500_75,3
KDFW_230814_0500_90,2
KDFW_230814_0500_105,1
KDFW_230814_0500_120,1
KDFW_230814_0500_135,0
KDFW_230814_0500_150,0
KDFW_230814_0500_165,0
KDFW_230814_0500_180,0
KDFW_230814_0900_15,0
KDFW_230814_0900_30,0
KDFW_230814_0900_45,1
KDFW_230814_0900_60,6
KDFW_230814_0900_75,4
KDFW_230814_0900_90,4
KDFW_230814_0900_105,6
KDFW_230814_0900_120,10
KDFW_230814_0900_135,4
KDFW_230814_0900_150,2
KDFW_230814_0900_165,6
KDFW_230814_0900_180,16
KDFW_230814_1300_15,9
KDFW_230814_1300_30,12
KDFW_230814_1300_45,17
KDFW_230814_1300_60,25
KDFW_230814_1300_75,30
KDFW_230814_1300_90,16
KDFW_230814_1300_105,8
KDFW_230814_1300_120,9
KDFW_230814_1300_135,17
KDFW_230814_1300_150,6
KDFW_230814_1300_165,3
KDFW_230814_1300_180,21
KDFW_230814_1700_15,12
KDFW_230814_1700_30,8
KDFW_230814_1700_45,11
KDFW_230814_1700_60,14
KDFW_230814_1700_75,11
KDFW_230814_1700_90,24
KDFW_230814_1700_105,20
KDFW_230814_1700_120,13
KDFW_230814_1700_135,8
KDFW_230814_1700_150,9
KDFW_230814_1700_165,10
KDFW_230814_1700_180,12
KDFW_230814_2100_15,11
KDFW_230814_2100_30,14
KDFW_230814_2100_45,13
KDFW_230814_2100_60,13
KDFW_230814_2100_75,16
KDFW_230814_2100_90,22
KDFW_230814_2100_105,28
KDFW_230814_2100_120,23
KDFW_230814_2100_135,12
KDFW_230814_2100_150,10
KDFW_230814_2100_165,12
KDFW_230814_2100_180,15
KDFW_230815_0100_15,8
KDFW_230815_0100_30,14
KDFW_230815_0100_45,15
KDFW_230815_0100_60,17
KDFW_230815_0100_75,23
KDFW_230815_0100_90,18
KDFW_230815_0100_105,5
KDFW_230815_0100_120,10
KDFW_230815_0100_135,8
KDFW_230815_0100_150,5
KDFW_230815_0100_165,6
KDFW_230815_0100_180,6
KDFW_230815_0500_15,6
KDFW_230815_0500_30,2
KDFW_230815_0500_45,2
KDFW_230815_0500_60,1
KDFW_230815_0500_75,0
KDFW_230815_0500_90,1
KDFW_230815_0500_105,1
KDFW_230815_0500_120,1
KDFW_230815_0500_135,0
KDFW_230815_0500_150,0
KDFW_230815_0500_165,0
KDFW_230815_0500_180,0
KDFW_230815_0900_15,0
KDFW_230815_0900_30,2
KDFW_230815_0900_45,4
KDFW_230815_0900_60,5
KDFW_230815_0900_75,1
KDFW_230815_0900_90,8
KDFW_230815_0900_105,8
KDFW_230815_0900_120,9
KDFW_230815_0900_135,2
KDFW_230815_0900_150,5
KDFW_230815_0900_165,6
KDFW_230815_0900_180,25
KDFW_230815_1300_15,8
KDFW_230815_1300_30,17
KDFW_230815_1300_45,26
KDFW_230815_1300_60,25
KDFW_230815_1300_75,21
KDFW_230815_1300_90,15
KDFW_230815_1300_105,6
KDFW_230815_1300_120,13
KDFW_230815_1300_135,11
KDFW_230815_1300_150,11
KDFW_230815_1300_165,12
KDFW_230815_1300_180,19
KDFW_230815_1700_15,11
KDFW_230815_1700_30,7
KDFW_230815_1700_45,10
KDFW_230815_1700_60,11
KDFW_230815_1700_75,13
KDFW_230815_1700_90,23
KDFW_230815_1700_105,17
KDFW_230815_1700_120,9
KDFW_230815_1700_135,8
KDFW_230815_1700_150,6
KDFW_230815_1700_165,17
KDFW_230815_1700_180,12
KDFW_230815_2100_15,13
KDFW_230815_2100_30,19
KDFW_230815_2100_45,16
KDFW_230815_2100_60,17
KDFW_230815_2100_75,16
KDFW_230815_2100_90,19
KDFW_230815_2100_105,25
KDFW_230815_2100_120,24
KDFW_230815_2100_135,17
KDFW_230815_2100_150,13
KDFW_230815_2100_165,13
KDFW_230815_2100_180,12
KDFW_230816_0100_15,8
KDFW_230816_0100_30,5
KDFW_230816_0100_45,10
KDFW_230816_0100_60,12
KDFW_230816_0100_75,21
KDFW_230816_0100_90,25
KDFW_230816_0100_105,18
KDFW_230816_0100_120,11
KDFW_230816_0100_135,10
KDFW_230816_0100_150,6
KDFW_230816_0100_165,5
KDFW_230816_0100_180,6
KDFW_230816_0500_15,5
KDFW_230816_0500_30,3
KDFW_230816_0500_45,1
KDFW_230816_0500_60,1
KDFW_230816_0500_75,1
KDFW_230816_0500_90,1
KDFW_230816_0500_105,1
KDFW_230816_0500_120,3
KDFW_230816_0500_135,2
KDFW_230816_0500_150,0
KDFW_230816_0500_165,0
KDFW_230816_0500_180,0
KDFW_230816_0900_15,1
KDFW_230816_0900_30,2
KDFW_230816_0900_45,1
KDFW_230816_0900_60,6
KDFW_230816_0900_75,3
KDFW_230816_0900_90,5
KDFW_230816_0900_105,5
KDFW_230816_0900_120,11
KDFW_230816_0900_135,4
KDFW_230816_0900_150,9
KDFW_230816_0900_165,17
KDFW_230816_0900_180,26
KDFW_230816_1300_15,8
KDFW_230816_1300_30,25
KDFW_230816_1300_45,26
KDFW_230816_1300_60,23
KDFW_230816_1300_75,17
KDFW_230816_1300_90,5
KDFW_230816_1300_105,6
KDFW_230816_1300_120,7
KDFW_230816_1300_135,15
KDFW_230816_1300_150,11
KDFW_230816_1300_165,12
KDFW_230816_1300_180,16
KDFW_230816_1700_15,10
KDFW_230816_1700_30,8
KDFW_230816_1700_45,11
KDFW_230816_1700_60,14
KDFW_230816_1700_75,23
KDFW_230816_1700_90,19
KDFW_230816_1700_105,11
KDFW_230816_1700_120,7
KDFW_230816_1700_135,13
KDFW_230816_1700_150,11
KDFW_230816_1700_165,11
KDFW_230816_1700_180,14
KDFW_230816_2100_15,12
KDFW_230816_2100_30,13
KDFW_230816_2100_45,16
KDFW_230816_2100_60,11
KDFW_230816_2100_75,15
KDFW_230816_2100_90,25
KDFW_230816_2100_105,25
KDFW_230816_2100_120,22
KDFW_230816_2100_135,14
KDFW_230816_2100_150,10
KDFW_230816_2100_165,15
KDFW_230816_2100_180,16
KDFW_230817_0100_15,4
KDFW_230817_0100_30,7
KDFW_230817_0100_45,9
KDFW_230817_0100_60,16
KDFW_230817_0100_75,22
KDFW_230817_0100_90,24
KDFW_230817_0100_105,15
KDFW_230817_0100_120,10
KDFW_230817_0100_135,9
KDFW_230817_0100_150,3
KDFW_230817_0100_165,3
KDFW_230817_0100_180,5
KDFW_230817_0500_15,4
KDFW_230817_0500_30,2
KDFW_230817_0500_45,1
KDFW_230817_0500_60,2
KDFW_230817_0500_75,0
KDFW_230817_0500_90,0
KDFW_230817_0500_105,1
KDFW_230817_0500_120,0
KDFW_230817_0500_135,0
KDFW_230817_0500_150,0
KDFW_230817_0500_165,0
KDFW_230817_0500_180,0
KDFW_230817_0900_15,0
KDFW_230817_0900_30,0
KDFW_230817_0900_45,0
KDFW_230817_0900_60,0
KDFW_230817_0900_75,0
KDFW_230817_0900_90,0
KDFW_230817_0900_105,0
KDFW_230817_0900_120,0
